review_id,review_score,review_text_pt,review_text_zh_tw,首輪標註客戶討論業務面向
63f7901c8d81ccea49eb75afbb1e2af7,2,Meu produto ainda n?o recebi preciso de uma posi??o a respeito do meu produto.,我還沒有收到我的商品，我需要一個關於我的商品的職位。,運送延遲
859aa93d0c75ba706d381b03f563884d,2,tomar cuidado n?o veio uma NF com o valor total da compra.,請注意，包含總購買價格的發票未送達。,發票沒有給到客人
5e7a01af6ac7a1223a1a6cccbd0a33fd,2,"Meu produto nao foi entregue , produto se quer chegou na minha residencia !",我的商品沒有出貨，商品到了我家！,運送延遲
e20096396c45b212e6a3a9fe8cb6b8f2,2,"Infelizmente n?o recebi o produto, por falha de informa??es com empresa de entrega; recebi aviso do correio ap?s o produto ter voltado ? empresa, n?o podendo retirar.",不幸的是，由於缺乏送貨公司的信息，我沒有收到商品；商品退回公司後，我收到郵局通知，無法領取。,沒有收到商品
d54fba66ce0ba0004bcdf58476d5f51b,2,nao recebi o produto,我沒有收到商品,沒有收到商品
de21691e77217d95444d8afc3155d183,2,A bolsa tira colo naltika n?o veio,naltika單肩包沒來,沒有收到商品
5e57b951863050e69fd82e9577d52ecf,2,Produto em voltagem Produto de excelente qualidade mas a voltagem veio diferente ! Informei a lannister .com antes do embarque Enesio assim me enviaram 110 ao inves de 220v,商品電壓 優質商品，但電壓不同！我在登上 Enesio 之前通知了 lannister.com，所以他們給我發了 110 伏特而不是 220 伏,商品型號錯誤
552e93fbf1f61cceb9d082c74e199d1b,2,a loja como sempre entrega no prazo mas o produto nao recomendo ele nao funcionou ate hoje e nao sei onde levar.,商店一如既往地準時交貨，但我不推薦的商品，直到今天才起作用，我不知道該拿去哪裡。,商品品質不佳
3f0b17a6e67885ab5eab4a07f5f71918,2,aguardando para avalia Aguardando para avaliar,等待評價 等待評價,無事實
b12ecc5278a6196182f5c4ffe1a4973e,2,"Produto inferior Produto inferior ao esperado. O mesmo foi comprado em mente a se obter o original do Google, n?o uma replica mal feita. 

Sem mais

Luis Fernando Brandao","劣質商品 劣質商品低於預期。購買它的目的是從谷歌獲得原件，而不是劣質的複製品。

沒有了

路易斯_費爾南多_布蘭當",商品品質不佳
c99922b1457d540799643a492e44b89c,2,Paguei pelo produto e n?o chegou na data prevista,我支付了商品費用，但商品沒有在預期日期送達,運送延遲
b0319c16620bae9000357087e29442ac,2,"Produto de qualidade ruim, n?o cabe na cama queen, que foi o tamanho adquirido.",商品品質差，不適合所購買尺寸的大床。,商品品質不佳
263af29cdc7d42feeab5e9443b6e20e5,2,"Recebi apenas o len?ol vermelho, o outro n?o.",我只收到了紅單，另一張沒有。,訂單缺件
87740b010df52d1f32fa553c54a7b386,2,"Propaganda n?o condiz A descri??o do produto refere-se a um material e acabamento que parece ser muito bom, por?m recebi o produto em MDF, que nada mais ? que um adesivo, mal colado, com discretas bolhas...",廣告不符 商品描述提到的材料和表面看起來非常好，但是我收到的商品是中密度纖維板，它只不過是一張貼紙，粘合不良，帶有不明顯的氣泡......,商品與廣告不符合
b5be606d37fe1a0bd2bbcb7e550574a2,2,"Recebi a encomenda de forma normal e dentro do prazo, contudo, recebi de primeira uma data de entrega estimada e que posterior, a data foi aumentando. N?o gostei dessa atitude. Demorou 2 semanas.",我正常準時收到訂單，但是，我首先收到預計交貨日期，然後日期增加了。我不喜歡那種態度。花了2個星期。,預定交貨日期被增加了
a7c069e626dbe0599ed351af7266e9fb,2,PRODUTO VEIO INCORRETO Comprei um modelo e veio outro. Espero que troquem por o produto correto!,商品不正確 我買了一款，但收到的卻是另一款。我希望他們能換成正確的商品！,商品不正確
88c2ca4a145483d52752ab4aede53585,2,Estou sem trabalha por que o meu kit de tesouras fio de navalha n?o chego e eu quero receber sou cliente a tanto tempo e acontece isso comigo como vai ficar minha citua?ao,我失業了，因為我的刀片剪刀組合沒有到達，而我想收到它。我已經成為客戶這麼久了，這種情況發生在我身上，我的狀態會變成怎樣？,運送延遲
6d16078834da0e70b5b94a01ad4c175c,2,"O carteiro nao entregou o produto informando que n?o havia ningu?m na resid?ncia para receb? lo, o que n?o ? verdade. Tive que ir retirar o produto pessoalmente e ainda fui mal atendido no correio.",郵差沒有投遞商品，並表示家裡無人收貨，這不是事實。我必須親自去取商品，但郵局的服務很差。,郵局服務不佳
b1199ab254fa7847098f8047f324136f,2,Veio muito mal embalado sem nenhuma prote??o contra impacto. O rel?gio veio solto dentro de uma caixa que cabia pelo menos 100 rel?gios. Produto chega todo balan?ado. N?o gostei,它的包裝很差，沒有衝擊保護。這隻手錶在一個可以容納至少 100 塊手錶的盒子裡鬆動了。商品到達時都已搖晃??。我不喜歡它,包裝不佳
312d7f9a312ae8815303395faca3bc12,2,"? a primeira vez que fiz a compra, e ainda n?o chegou.. S? quero indicar a partir do momento que tiver o produto em m?os.",這是我第一次購買，還沒到貨。我只是想從你拿到商品的那一刻起就表明這一點。,運送延遲
d36c41b88586fe863a44db0d0e84effe,2,"4 Achei que o tecido fosse melhor, muito fino",4 我覺得布料比較好，很薄,商品品質不佳
0dd6f386aca101b121f05706abf3e67b,2,"Produto com defeito A mascara veio com um pequeno defeito na estampa como se tivesse derretido, so n?o devolverei porque se trata de um presente
Que a loja confira os produtos da pr?xima vez antes de envia a seus client","有缺陷的商品睫毛膏的印刷有一個小缺陷，好像它已經融化了，我不會退貨，因為它是禮物
請商店下次檢查商品後再發送給顧客",商品有缺陷
1706ec4fcf68110ad4b97cec07299180,2,esperando e precisando... ainda n?o recebi meu pedido...n?o sei se ? culpa do parceiro ou transporte...,等待和需要...我還沒有收到我的訂單...我不知道是合作夥伴的問題還是運輸的問題...,運送延遲
4c1563dc28a5340594c4a9055e53fe4f,2,"A entrega foi r?pida.,mas o produto foi mal embalado e o pote chegou estourado.tive que usar metade do pote( que conseguisalvar) colocando emoutropote.",交貨很快，但商品包裝很差，罐子到達時破裂了。我不得不使用一半的罐子（我設法保存），將其放入另一個罐子中。,"交貨很快, 商品損壞"
2b47fe693b92e346504e983bf2e46707,2,"Al?m de n?o ter sido frente gr?tis, teve um prazo muito longo de entreg, quase um m?s",除了不是免費前台之外，出貨時間也很長，差不多一個月了,運送延遲
83a4feae179836a9552ede6eef305499,2,"Mercadoria nao veio conforme pedido, com certeza erro na hora da conferencia e agora
Q transtorno","商品沒有按訂單送來，這肯定是會議時的錯誤，現在
Q障礙",運送延遲
d2c7ba2428f4d0a2243a46a04fcc0c64,2,"Adorei a capinha, mas a pel?cula de vidro veio errada, bem menor que a tela do aparelho.",我喜歡這個外殼，但玻璃膜是錯誤的，它比設備的螢幕小得多。,商品規格錯誤
949ca8a399fa59f0e100303190579997,2,Recebi apenas 2 das 3 unidades previstas. Requeiro verifica??o e acerto da situa??o.,我只收到了 3 個預期單位中的 2 個。我要求核實並調整情況。,訂單缺件
0da9527ded54cfe124289bb9d5cd1cf0,2,Pe?as met?licas e alguns parafuso com ferrugem.,金屬零件和一些生鏽的螺絲。,商品品質不佳
d2685d708ee3a49340a50dd2184deadc,2,PRODUTO NAO ESTA CORRETO,商品不正確,商品不正確
b2d976dd8ce9f84823d532c7012e8e26,2,ate o momento nao foi entregue meu pedido,我的訂單尚未出貨,運送延遲
6d36eb684a05a8650da2007ea6f5714f,2,"Por mais que estivesse dentro do prazo, n?o gostei do prazo ser t?o longo p entrega, e por ter comprado outros produtos e a entrega ter sido feita separada",儘管是在截止日期內，但我不喜歡交貨時間太長，而且因為我購買了其他商品，而且交貨是分開進行的,運送延遲
d3ab3abdad3c74e96299296cfd59b003,2,Estou satisfeito com o processo de compra mas n?o com o produto. O fone de ouvido ? de m? qualidade e o produto tem um manual de instru??es muito ruim.,我對購買過程感到滿意，但對商品不滿意。耳機品質很差，商品的說明書也很差。,商品品質不佳
d832f74aca1af64b4f525edcb5426dfb,2,"Produto chegou sem nota fiscal, ainda n?o instalei, portanto ainda n?o posso dizer se est? em condi??es de uso.",商品到達時沒有收據，我還沒有安裝它，所以我還不能說它是否處於可用狀態。,沒有收據
08dd4e7efdf993d018ddae0a6db1f4c1,2,Por?m na foto tem tr?s buchinhos e s? veio 1..a foto confundi e o produto muito pequeno.,然而，照片中有 3 個 buchinhos，但只有 1 個。照片很混亂，而且商品很小。,"訂單缺件, 商品與廣告不符"
f7df9f105333139d1f404308323aa001,2,n?o recebi,我沒有收到, 沒有收到商品
f7c0d3bdf02dc38b059df935e7659c12,2,"N?o recebi o produto ainda, pe?o ajuda.",我還沒有收到商品，我正在尋求幫助。,沒有收到商品
adf2a2c1dadacb2ff9fd638f50f73b46,2,"pessima qualidade pedido com 02 itens, recebi apena 01 item. item recebido refere-se a 01 jogo com 05 toalhas, que vou usar como pano de ch?o.
o outro jogo solicitados n?o recebi, ent?o n?o poderei avaliar.","訂購了 2 件商品，品質很差，我只收到了 1 件。收到的物品是 01 套 05 條毛巾，我將其用作地板布。
我沒有收到要求的其他遊戲，所以我無法對其進行評估。","訂單缺件, 商品品質不佳"
7a9001dd985ebaca7669da76ce81e047,2,Infelizmente ainda n?o recebi a mercadoria,不幸的是我還沒有收到貨,運送延遲
3bc7e5898ed7ffd7c8f640884d8b9b18,2,"produto veio muito avariado, com tintas falhadas, no rosto do boneco, escudo do capit?o am?rica arranhado e n?o fica preso no suporte e o bra?o ""molenga""",商品到達時嚴重損壞，油漆不合格，娃娃的臉上，美國隊長的盾牌被劃傷，無法固定在支架上，手臂“軟”,商品損壞
0469d701e16bd63c4db659deb3ff87e0,2,obs. tenho um outro produto que comprei com vcs ? vai fazer um m?s que recebe o produto com defeito e at? hoje n?o fizeram a troca do produto,觀測值。我還有從你們那裡購買的另一種商品，自從我收到有缺陷的商品以來已經一個月了，直到今天他們還沒有更換該商品,商品有缺陷
63fe749565f3523c3315875954399273,2,"Comprei o espeto flex e o estinho flex.
o Espeto flex girat?rio n?o chegou ainda.","我買了柔性串和柔性托盤。
旋轉柔性串還沒到。",運送延遲
7ae7e94eb8c5ccb5f9bd8b0e4303696a,2,"O produto que recebi ? di Comprei um celular CAT S30 e recebi um aparelho inferior no pre?o e na qualidade, recebi um CAT B30.",我收到的商品是 di 我買了一部 CAT S30 手機，收到了價格和品質較差的設備，我收到了 CAT B30。,商品品質不佳
e467091377faa27a1f99213b98cd9c73,2,"O produto chegou no prazo, mas veio com o lacre rompido em uma embalagem n?o original, dando a impress?o de ser um produto usado. Testei e est? funcionando. N?o inspirou confian?a.",該商品準時到達，但非原包裝的密封破損，給人一種二手商品的印象。我測試了它並且它有效。它沒有激發信心。,"運送延遲, 包裝破損"
f799c0fb1a76fde8cfa2b94f06bc625a,2,nao recebi o produto Eu n?o recebi minha apostika e fui nos correios e ela n?o estava lah tambem,我沒有收到商品 我沒有收到我的加註，我去了郵局，但它也不在那裡,沒有收到商品
cbf3ba1e22efa8dd135eda11ceff852a,2,ainda n?o recebi o produto.,我還沒有收到商品。,沒有收到商品
28c48ed624ccf5855344639da4ffb854,2,n?o recomendo Recebi somente uma parte dos produtos.,我不建議我只收到部分商品。,訂單缺件
98e87c5ee69c0e518bdfa264e59ca220,2,"esta faltando esse jogo pro meu pedido ficar completo , esto aguardando a entrega",我的訂單缺少此遊戲，我正在等待交貨,訂單缺件
ccd3cd33c6cecf5de8491727dceed8dd,2,Comprei um jogo de cama len?ol e recebi um cobre leito,我買了一套床單並收到了床罩,無事實
60e76a159ac80bcaff4930b6b2241805,2,Comprei quantidade (2) e recebi qty(1). Quando vou receber o outro cartucho?,我購買了數量 (2) 並收到了數量 (1)。我什麼時候可以收到另一個墨盒？,訂單缺件
7b5e11cb50b3afb09adda2ec8c5d67f1,2,"Os correios ? a pior empresa do mundo e n?o fico a vontade em comprar em lojas que trabalham junto com os correios, prefiro a Wallmart ou a ponto frio l? eles n?o trabalham com os correios!",郵局是世界上最糟糕的公司，我覺得從與郵局合作的商店購買商品感到不舒服，我更喜歡那裡的 Wallmart 或 Ponto Frio，他們不與郵局合作！,郵局服務不佳
d3c5a0cefc6bd340ccb36f7d031263bf,2,"S? o tecido ? muito fino ,mais muito linda minhas meninas amaram,entrega antes do prazo muito bom!",只是布料很薄，但是很漂亮，女兒們很喜歡，提前發貨，很好！,商品漂亮
21861b82b8966d66c907fcdf30d9c645,2,"Estou avaliando com 2 estrelas pois o produto veio com problema na palmilha.
Estou aguardando contato do fornecedor para efetuar a troca.","我給 2 顆星是因為該商品的鞋墊有問題。
我正在等待供應商的聯繫以進行交換。",商品品質不佳
f29bbead1034936360ff92f70abbe8f6,2,Produto demorou muito para chegar,商品需要很長時間才能到達,運送延遲
66bffcbf6c7f4f41c3de2e5553209771,2,"Os pre?os s?o bons e os produtos de qualidade.O problema n?o ? a loja, mas o servi?o de entrega utilizado por eles ? o pior do pa?s. Os Correios nunca entregam no prazo.",價格優惠，商品品質好。問題不在於商店，而是他們使用的送貨服務是全國最糟糕的。郵局從不準時投遞。,"商品品質好, 郵局送貨服務不好"
06e6cccd3423308da5e581f7f43c41c0,2,Ja respondi esse questionario.,我已經回答了這份問卷。,無事實
d8af7d6f9c30064ef82591515f589ef8,2,"Ol? boa noite. Foi entregue apenas 1 travesseiro. Na minha compra s?o dois kits, no total de quatro travesseiros. Pe?o que verifique o erro e possa me d? uma resposta em breve.",你好晚安。只送了1個枕頭。我購買的有兩個組合，總共四個枕頭。請檢查錯誤並儘快給我答案。,訂單缺件
a466f9510a45ebe5b87ae0b86a294b68,2,Desorganizaos Entregaram somente um! Pessimo,混亂 他們只交付了一份！糟糕的,訂單缺件
e85fe5bf365daf490df3bd3813e89f39,2,"N?o recomendo. Recebi o produto com atraso(recebi somente apos reclamar), n?o veio o laudo da cadeira conforme a NR especificado no produto, n?o veio o manual com instru??o para montagem e a base (p?) veio com risco",我不推薦它。我收到商品較晚（我是在投訴後才收到的），椅子報告未按照商品上指定的 NR 提供，未提供帶有組裝說明的手冊，底座（腳）有划痕,"運送延遲, 商品沒有說明書"
41cad022dd271b16e815af8ba584cb27,2,"A Capa n?o ? para esse celular, ela n?o cabe direito e n?o da para escutar m?sica sem retirar ela pq n?o tem q entrada. A pel?cula fica curta e n?o preenche toda tela.",該保護套不適合這款手機，它不合適，而且如果不取下它就無法聽音樂，因為沒有輸入。這部電影很短，沒有佔滿整個銀幕。,商品規格錯誤
112b902a5fac4ebe80a40e9678de0d54,2,Bom Demora a chegar,不錯 需要一段時間才能到達,運送快速
534ccf0d88fd2fdf22ebfe855e44bc21,2,Recebi a jarra da Cafeteria mas a mesma n?o ? o modelo que comprei. Eu comprei a jarra da cafeteira Electrolux CMM20 e a que recebi n?o ? desse modelo da Cafeteria.,我從自助餐廳收到了水瓶，但它不是我購買的型號。我買了伊萊克斯 CMM20 咖啡機水瓶，但我收到的不是自助餐廳的那種型號。,商品型號錯誤
d571ab32d973c7e1afe387fbed465df2,2,"o produto e bom, porem a foto es diferente o z?per do produto ? branco real e branco e ficou horr?vel
bolsa rose com z?per branco.","商品很好，但是照片不一樣，商品上的拉鍊是真白白的，看起來很恐怖
帶有白色拉鍊的粉紅色包。",商品與廣告不符
c7b9b643679615786e672e08c4485263,2,"Confuso Fiz um pedido e veio outro modelo.
Deixa a desejar um pouco a interesse do consumidor precisei entrar em contado com o site n?o consigo","我很困惑，下了訂單，另一個型號到了。
消費者的興趣有點不盡人意，我必須聯絡該網站，但我不能",無法理解
95a31582487005fcc1cf30907d86454e,2,"Sempre gostei de comprar nas lannister, mas essa entrega deixou a desejar.",我一直很喜歡在蘭尼斯特購物，但這次送貨卻有些不盡人意。,運送品質不佳
f02a86965610a9da4b8be6a31f8f3a4f,2,"Produto ainda n?o chegou, estou no aguardo",商品還沒到，等待中,運送延遲
a7becfc2b4b236a9852b09c7253267fb,2,ENTREGA MUITO ATRASADA,交貨很晚,運送延遲
a94124008ee71e180f467f0414347d62,2,"Infelizmente deixou a desejar, porque paguei 45 reais de entrega. Para ser entregue na minha resid?ncia, mas n?o foi isso que aconteceu. Tive que ir na angencia dos correios pra buscar o meu pedido.",不幸的是，它還有一些不足之處，因為我支付了 45 雷亞爾的送貨費。被送到我家，但事實並非如此。我必須去郵局領取我的訂單。,運送不人性化
edb807d2af3d6f28ce033746764c5f54,2,Gostaria de fazer a troca do produto,我想換貨,想換貨
cdf89c8c70ab9fb7172b04361038cf0b,2,N?o posso dizer ainda N?o recebi o produto ainda,我還不能說我還沒收到商品,沒收到商品
3f051dbf71cf8e6dd11035d7e0f59935,2,"O produto n?o ? o mesmo da foto, fiquei com o produto porque gostei da cor, mais me senti enganada pois pedi um produto e chegou outro.",商品與照片不一樣，我保留了商品，因為我喜歡它的顏色，但我感覺被騙了，因為我訂購了一件商品，而另一件到了。,商品與廣告不符
df6c29df5ddd4dee73f86f0251306c87,2,"Demora na entrega..
O prazo da entrega foi aumentado ap?s a confirma??o da compra...
 Insatisfeito, e o produto veio diferente tamb?m. ..","延遲交貨..
確認購買後，交貨時間已增加...
不滿意，商品也不同。..","運送延遲, 商品與事實不同"
a569a3d646f77e85cad6e76dfffc37d6,2,A entrega veio faltando um dos produtos. S? foi entregue um produto de 2.,交貨時缺少一件商品。兩件商品中只交付了一件。,訂單缺件
d194256915bf9c4a2995f9038fa71e4b,2,"EFETUEI A COMPRA DE 01 CONDICIONADOR AUSSIE MOIST + 01 SHAMPOO AUSSIE MOIST + OS 3 MINUTOS DE TRATAMENTO AUSSIE STRONG.
ME ENVIARAM O TRATAMENTO AUSSIE MOIST SEM SABER A MINHA OPINI?O.","我購買了 01 澳洲保濕護髮素 + 01 澳洲保濕洗髮精 + 3 分鐘澳洲強力護理。
他們在不知道我的意見的情況下給我寄來了澳洲濕敷。",商品錯誤
c01d2cb91f0782540895c8feb7dd1025,2,Ainda n?o recebo e n?o sei o motivo,我還是沒有收到，也不知道為什麼,沒有收到商品
d5308f48b32d24592840810ab7ebe830,2,Ainda n?o recebi o que comprei,我還沒收到我買的東西,沒有收到商品
24e467c8784b125c2822e0f9e6bd877f,2,O produto n?o chegou!,商品沒有到達！,運送延遲
cccb9ba844853a4d94986404fb9253ed,2,n?o gostei do produto,我不喜歡這個商品,不喜歡商品
3b645069ede29bb44cb122bac9faa58c,2,"Achei frete muito caro, demorou muito p chegar, queria ter entregue no diados pais. S? chegou ter?a dia 15",我發現運費非常貴，花了很長時間才到達，我希望它是在父親節送達的。15號星期二才到貨,運送延遲
681a450c0c294390422a8557d645d03d,2,Produto venceu o prazo de entrega ontem.,商品昨天過期了。,商品品質不佳
c8f87e249f8573942b8b8c7fae93aa52,2,"Comprei outros produtos e sempre vieram, s? estou tendo problema com este, mais no geral ? um site muito bom de se comprar.",我買了其他商品，它們總是來，我只有這個有問題，但總的來說，這是一個非常好的購買網站。,網站不錯
bf0fa246aced173e2c8255204a471e0c,2,"Recebi na data esperada, porem veio na cor rosa e nao na cor azul como tinha comprado.",我在預計的日期收到了它，但它是粉紅色的，而不是我購買的藍色。,商品顏色錯誤
201559302b48fe57fce44a48ffafd230,2,"Porem veio faltando uma pe?a, s?o dois desenhos grandes dos lados da penteadeira porem veio s? um lado. Faltou o desenho da ladybug .. Ou quero pe?a faltante ou vou devolver... Obrigada",然而，少了一件，梳妝台兩側有兩個大圖案，但只來了一側。瓢蟲圖畫遺失了。要嘛我想要丟失的那塊，要嘛我會歸還它...謝謝,"訂單缺件, 商品破損"
213c27113a17ec15c780dcd1c5174f5b,2,"obd2 imcompat?vel O site n?o informa que o produto s? funciona no Android, sendo Incompat?vel com o Iphone via bluetooth. Tem que comprar o modelo mais caro com wi-fi se quiser usar com o Iphone.",obd2不相容 該網站並未告知該商品僅適用於Android，透過藍牙與iPhone不相容。如果你想在 iPhone 上使用它，你必須購買具有 Wi-Fi 的更昂貴的型號。,商品規格錯誤
1b5dc3da2372e9bb5518cd37cd9a9354,2,Demorou para entregar,花了一段時間才發貨,運送延遲
0d15750b6094880358ceec278e20d406,2,"O prazo para entrega era at? 14/12/2017,e at? ontem,18/12,n?o foi entregue. A loja n?o cumpre o prometido, mesmo com o produto j? pago.",出貨截止日期是12/14/2017，直到昨天12/18，還沒出貨。即使商品已經付款，商店也沒有履行承諾。,運送延遲
677aef773a30a3531b7beaf46e4bee6c,2,O produto n?o e dos melhores. No primeiro dia de uso ja esta com sinais de ferrugem!,該商品不是最好的。使用第一天，它就已經出現生鏽的跡象！,商品品質不佳
5a86eb2cc89faaed64c716ca5fed0b99,2,"Estava desistindo da compra por terem alterado a previs?o de entrega ap?s o fechamento do pedido, por?m me ligaram dizendo que j? estava a caminho. Recebi 1 pe?a do produto, sendo que comprei 2.",我取消了購買，因為他們在下訂單後更改了交貨日期，但他們打電話給我說貨物已經在路上。儘管我購買了 2 件，但我收到了 1 件該商品。,訂單缺件
9b2c9a4409dab71e20176e886fcd5dfa,2,"Pedi dois produtos mais Recebi uma caixa apenas com um, logo em seguida recebi um e-mail da lannister perguntando se eu recebi os dois produtos.",我又訂購了兩種商品。我收到了一個只有一個的盒子，不久之後我收到了蘭尼斯特的一封電子郵件，詢問我是否收到了這兩種商品。,訂單缺件
9f2c59c5c3bdfc1c6c8e6343fb4a7141,2,gostei ? pequena deveria ser um pouco maior,喜歡，有點小，應該再大一點,商品有點小
4bbd26c22370d9ceeb45fc685ee15d63,2,n?o recebi o produto consta que o mesmo voltou para o remetente. como fa?o para que possa reviar-lo?,我沒有收到商品，它似乎已退回給寄件者。我怎樣才能審查它？,沒有收到商品
9ab0b4714556d539f954a0f1afa673e9,2,"P?ssimo e gosto horr?vel! Imposs?vel de beber , n?o desolve! Me sinto arrependida! lannister usei s? 1scop gostaria de trocar n?o faz 7 dias q comprei, tem jeito ?",可怕又可怕的味道！無法飲用，不溶解！我感到抱歉！蘭尼斯特我只用了1勺，買了不到7天就想換，有什麼辦法嗎？,商品品質不佳
2480ae2d2615f70dc842b73405cfb473,2,Estou aguardando posicionamento da empresa.,我正在等待公司的職位。,無法理解
fbd9cc5a7770c84243e9701ac9ac2309,2,Demorando muito a entrega,交貨時間太長,運送延遲
a862bf72d51efa0d1880ce7e0a7ddf1a,2,"ainda estou verificando o atendimento quando precisamos efetuar uma troca ou resolver um problema, esse ? o referencial de qualquer atendimento.",當我們需要換貨或解決問題的時候我還在檢查服務，這是任何服務的參考。,客服沒有解決問題
bb847ada3e685e087e7ca974a606c42e,2,Realizei a compra com quase um m?s de anteced?ncia e o vencedor foi postar o produto com menos de uma semana para o prazo de entrega. Al?m de realizar perguntar se estava tudo ok e n?o ser respondido.,我幾乎提前一個月購買了商品，獲勝者在交貨截止日期前不到一周就發布了商品。除了詢問是否一切正常並且沒有得到答复。,客服沒有解決問題
f491c34662c69ddabc7401190a2e9a5b,2,Por favor verifiquem com os correios. Desde j? agrade?o,請向郵局查詢。先感謝您,無事實
6debd8835429e5955f0587408f605e82,2,APENAS UM DOS PRODUTOS FOI ENTREGUE COM DEFEITO. COMUNIQUEI AO VENDEDOR E ESTOU H? ESPERA DO CONTATO PARA EFETUAR A TROCA,只有一件商品交付時有缺陷。我已聯絡賣家，正在等待聯絡換貨,商品有缺陷
417ed14c808f80f32ae9694d3841ae82,2,"O produto ja passou do prazo, e at? agora nao chegou .",該商品已超過到期日期且尚未到達。,運送延遲
e96fc274949171b17a9e498d8d03c4e6,2,O rel?gio com pingente de coruja veio com defeito,貓頭鷹吊墜手錶到達時有缺陷,商品有缺陷
8e93dd240ee9c0d8ba83436980caa09e,2,"Colocaram nos status como entregue meu produto, quando na verdade recebi apenas um cadeado e uma carta de justifica??o de atraso na entrega. Mas, mesmo assim recomendo esta loja.",他們將我的商品置於已交付狀態，而事實上我只收到了一把掛鎖和一封證明延遲交付的信件。但我還是推薦這家店。,運送延遲
bc3343847caad098aa1bd65c47fbdd7f,2,"Produto divergente Comprei por um capacete no tamanho G, claramente especificado no an?ncio. No entanto me enviaram o tamanho M, sem ao menos ser questionado se atenderia ?s minhas necessidades.",不同的商品 我購買它是為了購買 L 號的頭盔，廣告中明確指出了這一點。然而他們給了我M號，甚至沒有問是否能滿足我的需求。,商品型號錯誤
1f3f5e3000ed6307fbda490057bfa59b,2,Atraso na entrega Ainda n?o recebi o produto.,交貨延遲 我還沒有收到商品。,運送延遲
45d15060fb432a746bb28ca63deca435,2,Comprei dois produtos e recebi apenas um.,我買了兩種商品，但只收到了一種。,訂單缺件
0f36bffc2db642b888e7e9b9d4c857fd,2,"A entrega teve 3 dias de atraso conforme a previs?o. N?o recomendaria porque o pedido foi feito dia 21/12/2017 e s? recebi dia 20/01/2018, ou seja, 30 dias. Acho que a espera foi muito longa.",交貨比預期晚了 3 天。我不推薦它，因為訂單是在 12/21/2017 下的，我是在 01/20/2018 才收到的，也就是 30 天。我認為等待的時間太長了。,運送延遲
652029aa79cc117e24ef61f4f957f3b6,2,o produto ? caro e pouco atrativo,該商品昂貴且缺乏吸引力,商品品質不佳
ab37099d60debc34f9ade511d9054776,2,P?ssima estou aguardando a mercadoria at? hoje j? paga pelo cart?o,糟糕，今天還在等貨，已經刷卡付款了,運送延遲
400569fafcc12420852aa0110da2592d,2,"comprei tr?s jogos de cama, e s? foram entregues dois, tentei entrar em contato por?m o atendimento eletr?nico n?o permite,pediu p aguardar uma resposta no e-mail e o mesmo nunca foi respondido",我買了三套床具，但只交付了兩套，我試圖聯繫，但電子服務不允許，我要求通過電子郵件等待回复，但從未回复。,訂單缺件
0735b219f9537d2fbc80cc75d12d7c56,2,O produto era pra ser entregue at? 23/01 e at? o momento (03/02) ainda n?o recebi.,該商品原本應該在 2001 年 23 月交付，但到目前為止（03/02）我還沒有收到它。,運送延遲
5cb3843c2a4c06159a9d2c28e5b660c2,2,O produto veio sem manuai ensinando como montar.,本商品沒有附帶說明如何組裝的手冊。,沒有說明書
aca2e1fcabddf4cdbfffc3e5c23abd2c,2,Faz mas de 25 dias uteis que fiz a compra.,自我購買以來已超過 25 個工作天。,運送延遲
21e25307228a79be50002e962b86ac51,2,"A entrega ocorreu dentro do prazo, destarte, o prazo m?ximo estipulado, quase me fez desistir da compra. O produto n?o atendeu minhas expectativas: som p?ssimo; foco n?o ajusta; causa tonturas...",交貨準時，事實上，規定的最大期限，幾乎讓我放棄了購買。商品沒有達到我的期望：聲音很糟糕；焦點不調整；導致頭暈...,"交貨準時, 商品品質不佳"
3d48be6d0b39e4383f614cd7baa9d038,2,"d?vida sobre lumin?ria N?o recebi o Kit ainda das tres lumin?rias. Sabem me informar, por favor, o status. Obrigada,",關於燈的問題 我還沒有收到三個燈的組合。能否請您告知我的狀態？謝謝，,運送延遲
cbc01bfbae1deb90673757d69dc3b593,2,muito demorada a entrega Muito demorada a entrega do produto.,交貨時間太長 商品交付時間太長。,運送延遲
46ae55db609ef5b15bd4fbe324a784bb,2,"Ruim Foi ruim pq eu tive q buscar no correio o produto e depois vi por mais barato em outros sites. Ent?o, pesquisaria mt antes de comprar.",糟糕這很糟糕，因為我必須在郵局尋找該商品，然後在其他網站上看到更便宜的商品。所以，我在購買之前會做很多研究。,其他網站看價格更便宜
e90351a2e646910880be93f44eaf7cdc,3,Funcional Entrega dentro do prazo.Mais a pel?cula fica descolando as laterais,功能正常，也準時送達。但薄膜不斷從側面剝落,商品品質不佳
b205a55ba51a0d6ff3dd08d51954f4cf,3,"Telefone celular Nenhum chip cabe, nem com adaptador!Estou buscando solu??o mais pr?tica.Caso n?o consiga, terei que trocar o produto.Recebi dia 17/8.",手機不適合晶片，即使有適配器也不適合！我正在尋找更實用的解決方案。如果我不能，我就必須更換商品。我是8/17收到的。,商品規格錯誤
